artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0002002044-000050,0002002044-000050,0002002044-000050,BR_00000030,BR_00000012,numeric-chain-000058,14,39,23,1110,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001612-000060,0002001612-000060,0002001612-000060,BR_00000012,BR_00000012,numeric-chain-000058,14,40,85.96,1110,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001751-000010,0002001751-000010,0002001751-000010,BR_00000018,BR_00000012,numeric-chain-000058,14,41,23,1110,0.7,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001871-000040,0002001871-000040,0002001871-000040,BR_00000024,BR_00000012,numeric-chain-000058,14,42,15,1108,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001612-000310,0002001612-000310,0002001612-000310,BR_00000012,BR_00000012,numeric-chain-000058,14,43,20,1107,0.7,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001612-000190,0002001612-000190,0002001612-000190,BR_00000012,BR_00000012,numeric-chain-000058,14,44,13,1098,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002185-000110,0002002185-000110,0002002185-000110,BR_00000036,BR_00000012,numeric-chain-000058,14,45,19,1097,0.65,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001880-000120,0002001880-000120,0002001880-000120,BR_00000024,BR_00000012,numeric-chain-000058,14,46,70,1095,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002001873-000020,0002001873-000020,0002001873-000020,BR_00000024,BR_00000012,numeric-chain-000058,14,47,19,1095,0.7,770,810,DC51D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002044-000040,0002002044-000040,0002002044-000040,BR_00000030,BR_00000012,numeric-chain-000058,14,48,18.41,1090,0.65,770,810,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
