artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning
diagnostic_candidate,True,0030123255-000010,0030123255-000010,0030123255-000010,BR_00000006,BR_00000001,initial-000001,2,14,92.0,1350.0,0.6,820.0,840.0,HC180BD+Z,加磷高强、烘烤硬化钢,H180BH1,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000050,0002002055-000050,0002002055-000050,BR_00000001,BR_00000001,initial-000001,2,15,280.12,1310.0,0.6,815.0,835.0,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0010019718-000020,0010019718-000020,0010019718-000020,BR_00000006,BR_00000001,initial-000001,2,16,58.0,1300.0,0.5,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002055-000010,0002002055-000010,0002002055-000010,BR_00000001,BR_00000001,initial-000001,2,17,70.55,1250.0,0.5,815.0,835.0,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000350,0002002054-000350,0002002054-000350,BR_00000001,BR_00000001,initial-000001,2,18,98.97,1250.0,0.5,815.0,835.0,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000320,0002002054-000320,0002002054-000320,BR_00000001,BR_00000001,initial-000001,2,19,23.0,1235.0,0.5,820.0,840.0,DX53D+Z-CD,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118641-000010,0030118641-000010,0030118641-000010,BR_00000001,BR_00000001,initial-000001,2,20,22.03,1200.0,0.4,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030123916-000010,0030123916-000010,0030123916-000010,BR_00000006,BR_00000001,initial-000001,2,21,23.0,1200.0,0.4,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0002002055-000080,0002002055-000080,0002002055-000080,BR_00000001,BR_00000001,initial-000001,2,22,5.45,1150.0,0.5,815.0,835.0,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002055-000040,0002002055-000040,0002002055-000040,BR_00000001,BR_00000001,initial-000001,2,23,346.03,1150.0,0.5,815.0,835.0,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002054-000040,0002002054-000040,0002002054-000040,BR_00000001,BR_00000001,initial-000001,2,24,36.52,1150.0,0.5,815.0,835.0,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125168-000050,0030125168-000050,0030125168-000050,BR_00000006,BR_00000001,initial-000001,2,25,24.0,1145.0,0.4,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123654-000010,0030123654-000010,0030123654-000010,BR_00000006,BR_00000001,initial-000001,2,26,48.0,1066.0,0.5,715.0,735.0,DX51D+Z1,普碳,SPHC,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030118641-000020,0030118641-000020,0030118641-000020,BR_00000001,BR_00000001,initial-000001,2,27,6.04,1000.0,0.4,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030123916-000020,0030123916-000020,0030123916-000020,BR_00000006,BR_00000001,initial-000001,2,28,23.0,1000.0,0.4,700.0,840.0,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030120882-000010,0030120882-000010,0030120882-000010,BR_00000002,BR_00000001,initial-000001,2,29,110.0,1000.0,0.45,700.0,840.0,DX51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,
diagnostic_candidate,True,0030123647-000010,0030123647-000010,0030123647-000010,BR_00000006,BR_00000001,initial-000004,3,1,6.15,1675.0,0.65,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002193-000040,0002002193-000040,0002002193-000040,BR_00000006,BR_00000001,initial-000004,3,2,104.0,1665.0,0.7,830.0,850.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000320,0002002170-000320,0002002170-000320,BR_00000006,BR_00000001,initial-000004,3,3,23.0,1515.0,0.7,830.0,850.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123936-000020,0030123936-000020,0030123936-000020,BR_00000006,BR_00000001,initial-000004,3,4,327.94,1465.0,0.7,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123143-000010,0030123143-000010,0030123143-000010,BR_00000006,BR_00000001,initial-000004,3,5,52.0,1455.0,0.7,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123936-000010,0030123936-000010,0030123936-000010,BR_00000006,BR_00000001,initial-000004,3,6,182.0,1440.0,0.7,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123142-000020,0030123142-000020,0030123142-000020,BR_00000006,BR_00000001,initial-000004,3,7,182.0,1440.0,0.7,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002170-000240,0002002170-000240,0002002170-000240,BR_00000006,BR_00000001,initial-000004,3,8,80.0,1434.0,0.7,830.0,850.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123143-000040,0030123143-000040,0030123143-000040,BR_00000006,BR_00000001,initial-000004,3,9,67.97,1430.0,0.65,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002180-000280,0002002180-000280,0002002180-000280,BR_00000006,BR_00000001,initial-000004,3,10,20.0,1390.0,0.65,830.0,850.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030125157-000010,0030125157-000010,0030125157-000010,BR_00000006,BR_00000001,initial-000004,3,11,26.0,1385.0,0.6,830.0,850.0,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030119866-000010,0030119866-000010,0030119866-000010,BR_00000001,BR_00000001,initial-000004,3,12,27.97,1385.0,0.6,830.0,850.0,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030122759-000030,0030122759-000030,0030122759-000030,BR_00000006,BR_00000001,initial-000004,3,13,88.0,1374.0,0.75,830.0,850.0,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,
diagnostic_candidate,True,0005000563-000030,0005000563-000030,0005000563-000030,BR_00000006,BR_00000001,initial-000004,3,14,63.0,1365.0,0.8,830.0,850.0,CR180BH,加磷高强、烘烤硬化钢,H180BH,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002020-000080,0002002020-000080,0002002020-000080,BR_00000001,BR_00000001,initial-000004,3,15,13.01,1364.0,1.0,830.0,850.0,DC54D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0005000563-000130,0005000563-000130,0005000563-000130,BR_00000006,BR_00000001,initial-000004,3,16,42.0,1350.0,0.8,830.0,850.0,CR180BH,加磷高强、烘烤硬化钢,H180BH,软钢,normal_real,,,,,,
diagnostic_candidate,True,0002002176-000240,0002002176-000240,0002002176-000240,BR_00000006,BR_00000001,initial-000004,3,17,69.0,1335.0,0.65,820.0,840.0,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
diagnostic_candidate,True,0030123141-000020,0030123141-000020,0030123141-000020,BR_00000006,BR_00000001,initial-000004,3,18,100.0,1330.0,0.65,830.0,850.0,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,
