artifact_kind,publishable,node_id,source_order_id,source_resource_id,source_period,assigned_period,chain_id,chain_sequence,node_sequence,weight,width,thickness,min_temperature,max_temperature,grade,grade_class,hot_roll_grade,soft_hard_class,material_role,split_lineage,virtual_lineage,width_warning,thickness_warning,temperature_warning,chain_warning,business_warning
diagnostic_candidate,True,0030120757-000050,0030120757-000050,0030120757-000050,BR_00000001,BR_00000001,numeric-chain-000034,9,6,24,1164,2,830,850,DC54D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0005000575-000020,0005000575-000020,0005000575-000020,BR_00000006,BR_00000001,numeric-chain-000034,9,7,20,1105,1.5,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002053-000050,0002002053-000050,0002002053-000050,BR_00000001,BR_00000001,numeric-chain-000034,9,8,88,1100,1.2,820,840,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030120940-000120,0030120940-000120,0030120940-000120,BR_00000002,BR_00000001,numeric-chain-000034,9,9,46,1055,1.2,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0005000546-000010,0005000546-000010,0005000546-000010,BR_00000001,BR_00000001,numeric-chain-000034,9,10,7,1015,1.4,830,850,CR3,IF钢,SPHETI-36,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122898-000020,0030122898-000020,0030122898-000020,BR_00000006,BR_00000001,numeric-chain-000034,9,11,48,1000,1.2,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,True,0030122488-000010,0030122488-000010,0030122488-000010,BR_00000006,BR_00000001,numeric-chain-000034,9,12,110,1000,1.25,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0010020206-000010,0010020206-000010,0010020206-000010,BR_00000006,BR_00000001,numeric-chain-000034,9,13,110,1000,1.5,700,840,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,True,0002002170-000320,0002002170-000320,0002002170-000320,BR_00000006,BR_00000001,numeric-chain-000004,10,1,23,1515,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030123142-000010,0030123142-000010,0030123142-000010,BR_00000006,BR_00000001,numeric-chain-000004,10,2,312,1465,0.7,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030120049-000040,0030120049-000040,0030120049-000040,BR_00000001,BR_00000001,numeric-chain-000004,10,3,24,1440,0.7,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002170-000240,0002002170-000240,0002002170-000240,BR_00000006,BR_00000001,numeric-chain-000004,10,4,80,1434,0.7,830,850,DC53D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119860-000030,0030119860-000030,0030119860-000030,BR_00000001,BR_00000001,numeric-chain-000004,10,5,288,1410,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124683-000030,0030124683-000030,0030124683-000030,BR_00000006,BR_00000001,numeric-chain-000004,10,6,48,1410,0.8,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002053-000120,0002002053-000120,0002002053-000120,BR_00000001,BR_00000001,numeric-chain-000004,10,7,92,1400,0.8,820,840,DX53D+Z-MD,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002054-000200,0002002054-000200,0002002054-000200,BR_00000001,BR_00000001,numeric-chain-000004,10,8,192,1385,0.8,815,835,DX51D+Z-MD,普碳,SPHC,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030119860-000040,0030119860-000040,0030119860-000040,BR_00000001,BR_00000001,numeric-chain-000004,10,9,240,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030125150-000030,0030125150-000030,0030125150-000030,BR_00000006,BR_00000001,numeric-chain-000004,10,10,96,1360,0.7,810,830,HC180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030125150-000010,0030125150-000010,0030125150-000010,BR_00000006,BR_00000001,numeric-chain-000004,10,11,24,1360,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124683-000010,0030124683-000010,0030124683-000010,BR_00000006,BR_00000001,numeric-chain-000004,10,12,96,1360,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002184-000010,0002002184-000010,0002002184-000010,BR_00000006,BR_00000001,numeric-chain-000004,10,13,23,1354,0.65,830,850,DC56D+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030123141-000020,0030123141-000020,0030123141-000020,BR_00000006,BR_00000001,numeric-chain-000004,10,14,100,1330,0.65,830,850,SCG4+Z,IF钢,SPHETI-3,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030125150-000020,0030125150-000020,0030125150-000020,BR_00000006,BR_00000001,numeric-chain-000004,10,15,24,1305,0.7,820,840,DC53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0002002180-000360,0002002180-000360,0002002180-000360,BR_00000006,BR_00000001,numeric-chain-000004,10,16,29,1300,0.65,810,830,180YD+Z,加磷高强、烘烤硬化钢,H180YD,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030124735-000120,0030124735-000120,0030124735-000120,BR_00000006,BR_00000001,numeric-chain-000004,10,17,24,1300,0.65,820,840,DX53D+Z,IF钢,SPHETI-5,软钢,normal_real,,,,,,,
diagnostic_candidate,True,0030122898-000030,0030122898-000030,0030122898-000030,BR_00000006,BR_00000001,numeric-chain-000029,11,1,96,1500,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
diagnostic_candidate,True,0030121724-000020,0030121724-000020,0030121724-000020,BR_00000002,BR_00000001,numeric-chain-000029,11,2,264,1250,2.5,700,720,DC51D+Z,普碳,SPHC,软钢,actual_transition,,,,,,,
