chain_id,assigned_period,position,node_id,source_order_id,source_resource_id,source_period,material_role,weight,width,thickness,min_temperature,max_temperature,grade,partition_id,piece_index,virtual_prototype_id,virtual_purpose,virtual_accepted_sequence,related_partition_id,sequence,small_roll,delivery_date
initial-000004,BR_00000001,25,0002002202-000180,0002002202-000180,0002002202-000180,BR_00000006,normal_real,19.0,1015.0,1.0,770.0,810.0,DC51D+Z,,,,,,,418,17,2026-06-30
initial-000004,BR_00000001,26,0002002202-000100,0002002202-000100,0002002202-000100,BR_00000006,normal_real,19.0,1001.0,1.2,770.0,810.0,DC51D+Z,,,,,,,419,17,2026-06-30
initial-000004,BR_00000001,27,0002002180-000170,0002002180-000170,0002002180-000170,BR_00000006,normal_real,20.0,930.0,1.0,770.0,810.0,DC51D+Z,,,,,,,420,17,2026-06-30
initial-000004,BR_00000001,28,0002002170-000060,0002002170-000060,0002002170-000060,BR_00000006,normal_real,32.0,900.0,1.0,770.0,810.0,DC51D+Z,,,,,,,421,17,2026-06-30
initial-000004,BR_00000001,29,0002002170-000120,0002002170-000120,0002002170-000120,BR_00000006,normal_real,23.0,836.0,1.0,770.0,810.0,DC51D+Z,,,,,,,422,17,2026-06-30
initial-000023,BR_00000001,0,0002002202-000190,0002002202-000190,0002002202-000190,BR_00000006,normal_real,23.0,1555.0,1.0,770.0,810.0,DC51D+Z,,,,,,,423,18,2026-06-30
initial-000023,BR_00000001,1,0002002184-000170,0002002184-000170,0002002184-000170,BR_00000006,normal_real,23.0,1512.0,1.2,770.0,810.0,DC51D+Z,,,,,,,424,18,2026-06-30
initial-000023,BR_00000001,2,0030122476-000040,0030122476-000040,0030122476-000040,BR_00000006,normal_real,16.09,1495.0,1.2,770.0,810.0,DC51D+Z,,,,,,,425,18,2026-06-30
initial-000023,BR_00000001,3,0002002202-000030,0002002202-000030,0002002202-000030,BR_00000006,normal_real,23.0,1480.0,1.0,770.0,810.0,DC51D+Z,,,,,,,426,18,2026-06-30
initial-000023,BR_00000001,4,0002002170-000250,0002002170-000250,0002002170-000250,BR_00000006,normal_real,69.0,1445.0,1.0,770.0,810.0,DC51D+Z,,,,,,,427,18,2026-06-30
initial-000023,BR_00000001,5,0002002180-000380,0002002180-000380,0002002180-000380,BR_00000006,normal_real,20.0,1430.0,1.0,770.0,810.0,DC51D+Z,,,,,,,428,18,2026-06-30
initial-000023,BR_00000001,6,0002002170-000230,0002002170-000230,0002002170-000230,BR_00000006,normal_real,23.0,1420.0,1.0,770.0,810.0,DC51D+Z,,,,,,,429,18,2026-06-30
initial-000023,BR_00000001,7,0002002195-000240,0002002195-000240,0002002195-000240,BR_00000006,normal_real,24.0,1363.0,1.0,770.0,810.0,DC51D+Z,,,,,,,430,18,2026-06-30
initial-000023,BR_00000001,8,0002002170-000260,0002002170-000260,0002002170-000260,BR_00000006,normal_real,23.0,1360.0,1.2,770.0,810.0,DC51D+Z,,,,,,,431,18,2026-06-30
initial-000023,BR_00000001,9,0002002202-000130,0002002202-000130,0002002202-000130,BR_00000006,normal_real,23.0,1341.0,1.0,770.0,810.0,DC51D+Z,,,,,,,432,18,2026-06-30
initial-000023,BR_00000001,10,0002002185-000120,0002002185-000120,0002002185-000120,BR_00000006,normal_real,23.0,1333.0,0.8,770.0,810.0,DC51D+Z,,,,,,,433,18,2026-06-30
initial-000023,BR_00000001,11,0002002170-000030,0002002170-000030,0002002170-000030,BR_00000006,normal_real,23.0,1300.0,0.6,770.0,810.0,DC51D+Z,,,,,,,434,18,2026-06-30
initial-000023,BR_00000001,12,0002002176-000190,0002002176-000190,0002002176-000190,BR_00000006,normal_real,15.0,1295.0,0.6,770.0,810.0,DC51D+Z,,,,,,,435,18,2026-06-30
initial-000023,BR_00000001,13,0002002170-000270,0002002170-000270,0002002170-000270,BR_00000006,normal_real,46.0,1290.0,0.65,770.0,810.0,DC51D+Z,,,,,,,436,18,2026-06-30
initial-000023,BR_00000001,14,0002002170-000330,0002002170-000330,0002002170-000330,BR_00000006,normal_real,23.0,1260.0,0.65,770.0,810.0,DC51D+Z,,,,,,,437,18,2026-06-30
initial-000023,BR_00000001,15,0030122897-000090,0030122897-000090,0030122897-000090,BR_00000006,actual_transition,48.0,1250.0,0.6,700.0,840.0,DC51D+Z,,,,,,,438,18,2026-06-30
initial-000023,BR_00000001,16,0030122897-000060,0030122897-000060,0030122897-000060,BR_00000006,actual_transition,72.0,1250.0,0.6,700.0,840.0,DC51D+Z,,,,,,,439,18,2026-06-30
initial-000023,BR_00000001,17,0030124800-000080,0030124800-000080,0030124800-000080,BR_00000006,normal_real,24.0,1236.0,0.5,770.0,810.0,DX52D+Z,,,,,,,440,18,2026-06-30
initial-000023,BR_00000001,18,0030123653-000040,0030123653-000040,0030123653-000040,BR_00000006,normal_real,48.0,1212.0,0.6,700.0,840.0,DC51D+Z,,,,,,,441,18,2026-06-30
initial-000023,BR_00000001,19,0030123143-000050,0030123143-000050,0030123143-000050,BR_00000006,normal_real,13.39,1210.0,0.6,830.0,850.0,SCG4+Z,,,,,,,442,18,2026-06-30
initial-000023,BR_00000001,20,0030125102-000010,0030125102-000010,0030125102-000010,BR_00000006,normal_real,72.0,1182.0,0.7,820.0,840.0,DC53D+Z,,,,,,,443,18,2026-06-30
initial-000023,BR_00000001,21,0030118934-000050,0030118934-000050,0030118934-000050,BR_00000001,normal_real,15.37,1160.0,0.7,830.0,850.0,DX54D+Z,,,,,,,444,18,2026-05-31
initial-000023,BR_00000001,22,0002002185-000060,0002002185-000060,0002002185-000060,BR_00000006,normal_real,23.0,1155.0,0.65,830.0,850.0,DC54D+Z,,,,,,,445,18,2026-06-30
initial-000023,BR_00000001,23,0002002170-000180,0002002170-000180,0002002170-000180,BR_00000006,normal_real,46.0,1133.0,0.7,830.0,850.0,DC53D+Z,,,,,,,446,18,2026-06-30
initial-000023,BR_00000001,24,0005000545-000020,0005000545-000020,0005000545-000020,BR_00000001,normal_real,9.59,1130.0,0.7,820.0,840.0,CR210BH,,,,,,,447,18,2026-05-31
initial-000023,BR_00000001,25,0030119041-000020,0030119041-000020,0030119041-000020,BR_00000001,normal_real,16.85,1120.0,0.6,820.0,840.0,HC180BD+Z,,,,,,,448,18,2026-05-31
initial-000023,BR_00000001,26,0030119959-000010,0030119959-000010,0030119959-000010,BR_00000001,normal_real,23.0,1120.0,0.65,830.0,850.0,DC54D+Z,,,,,,,449,18,2026-05-31
initial-000023,BR_00000001,27,0030124772-000060,0030124772-000060,0030124772-000060,BR_00000006,normal_real,23.0,1120.0,0.65,830.0,850.0,DC54D+Z,,,,,,,450,18,2026-06-30
initial-000023,BR_00000001,28,0030118934-000060,0030118934-000060,0030118934-000060,BR_00000001,normal_real,188.59,1120.0,0.7,830.0,850.0,DX54D+Z,,,,,,,451,18,2026-05-31
initial-000023,BR_00000001,29,0002002180-000270,0002002180-000270,0002002180-000270,BR_00000006,normal_real,20.0,1100.0,0.65,830.0,850.0,DC53D+Z,,,,,,,452,18,2026-06-30
initial-000023,BR_00000001,30,0002002170-000210,0002002170-000210,0002002170-000210,BR_00000006,normal_real,45.97,1095.0,0.7,830.0,850.0,DC53D+Z,,,,,,,453,18,2026-06-30
initial-000023,BR_00000001,31,0030119032-000020,0030119032-000020,0030119032-000020,BR_00000001,normal_real,10.4,1080.0,0.75,820.0,840.0,DX53D+Z,,,,,,,454,18,2026-05-31
initial-000023,BR_00000001,32,0030117933-000010,0030117933-000010,0030117933-000010,BR_00000001,normal_real,10.9,1075.0,0.7,700.0,840.0,DX51D+Z,,,,,,,455,18,2026-05-31
initial-000023,BR_00000001,33,0030121690-000040,0030121690-000040,0030121690-000040,BR_00000002,normal_real,11.87,1070.0,0.67,820.0,840.0,HC220BD+Z,,,,,,,456,18,2026-06-10
initial-000023,BR_00000001,34,0030122480-000080,0030122480-000080,0030122480-000080,BR_00000006,normal_real,69.0,1060.0,0.65,830.0,850.0,DX53D+Z,,,,,,,457,18,2026-06-30
initial-000023,BR_00000001,35,0030120757-000020,0030120757-000020,0030120757-000020,BR_00000001,normal_real,17.37,1044.0,0.7,830.0,850.0,DC54D+Z,,,,,,,458,18,2026-06-05
initial-000023,BR_00000001,36,0030122480-000110,0030122480-000110,0030122480-000110,BR_00000006,normal_real,110.0,1040.0,0.7,830.0,850.0,DX53D+Z,,,,,,,459,18,2026-06-30
initial-000023,BR_00000001,37,0030118799-000010,0030118799-000010,0030118799-000010,BR_00000001,normal_real,7.55,1010.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,460,18,2026-05-31
initial-000023,BR_00000001,38,0030123256-000010,0030123256-000010,0030123256-000010,BR_00000006,normal_real,100.0,1010.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,461,18,2026-06-30
initial-000023,BR_00000001,39,0002002170-000170,0002002170-000170,0002002170-000170,BR_00000006,normal_real,100.0,1000.0,0.65,810.0,830.0,180YD+Z,,,,,,,462,18,2026-06-30
initial-000023,BR_00000001,40,0005000563-000210,0005000563-000210,0005000563-000210,BR_00000006,normal_real,21.0,995.0,0.7,800.0,820.0,CR2,,,,,,,463,18,2026-06-30
initial-000023,BR_00000001,41,0030123145-000010,0030123145-000010,0030123145-000010,BR_00000006,normal_real,51.02,975.0,0.65,810.0,830.0,HC180YD+Z,,,,,,,464,18,2026-06-30
initial-000023,BR_00000001,42,0030123255-000030,0030123255-000030,0030123255-000030,BR_00000006,normal_real,36.0,935.0,0.65,820.0,840.0,DC56D+Z,,,,,,,465,18,2026-06-30
initial-000023,BR_00000001,43,0030123256-000020,0030123256-000020,0030123256-000020,BR_00000006,normal_real,92.21,930.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,466,18,2026-06-30
initial-000023,BR_00000001,44,0002002162-000070,0002002162-000070,0002002162-000070,BR_00000006,normal_real,18.0,930.0,0.6,830.0,850.0,DC54D+Z,,,,,,,467,18,2026-06-30
initial-000023,BR_00000001,45,0002002184-000190,0002002184-000190,0002002184-000190,BR_00000006,normal_real,64.0,840.0,0.6,830.0,850.0,DC56D+Z,,,,,,,468,18,2026-06-30
initial-000017,BR_00000001,0,0030124871-000060,0030124871-000060,0030124871-000060,BR_00000006,normal_real,300.0,1250.0,1.15,820.0,840.0,DX53D+Z,,,,,,,469,19,2026-06-30
initial-000017,BR_00000001,1,0010020206-000090,0010020206-000090,0010020206-000090,BR_00000006,actual_transition,52.98,1250.0,1.2,700.0,840.0,DC51D+Z,,,,,,,470,19,2026-06-30
initial-000017,BR_00000001,2,0002002202-000040,0002002202-000040,0002002202-000040,BR_00000006,normal_real,23.0,1227.0,1.0,770.0,810.0,DC51D+Z,,,,,,,471,19,2026-06-30
initial-000017,BR_00000001,3,0002002202-000080,0002002202-000080,0002002202-000080,BR_00000006,normal_real,23.0,1203.0,1.0,770.0,810.0,DC51D+Z,,,,,,,472,19,2026-06-30
initial-000017,BR_00000001,4,virtual-000005,,,,virtual_sphc,20.0,1250.0,0.8,770.0,840.0,SPHC,,,virtual_sphc:1250x0.8,edge_bridge,5,,473,19,不适用
initial-000017,BR_00000001,5,0002002055-000070,0002002055-000070,0002002055-000070,BR_00000001,normal_real,491.0,1191.0,0.6,820.0,840.0,DX53D+Z-MD,,,,,,,474,19,2026-05-31
initial-000017,BR_00000001,6,virtual-000006,,,,virtual_sphc,20.0,1250.0,0.6,770.0,840.0,SPHC,,,virtual_sphc:1250x0.6,edge_bridge,6,,475,19,不适用
initial-000017,BR_00000001,7,0030124800-000040,0030124800-000040,0030124800-000040,BR_00000006,normal_real,24.0,1164.0,0.8,770.0,810.0,DX52D+Z,,,,,,,476,19,2026-06-30
initial-000017,BR_00000001,8,0030120939-000100,0030120939-000100,0030120939-000100,BR_00000002,normal_real,48.0,1160.0,0.7,780.0,800.0,HC220YD+Z,,,,,,,477,19,2026-06-10
initial-000017,BR_00000001,9,0030124824-000050,0030124824-000050,0030124824-000050,BR_00000006,normal_real,23.11,1050.0,0.65,780.0,800.0,HC220YD+Z-GL,,,,,,,478,19,2026-06-30
initial-000017,BR_00000001,10,0030125207-000030,0030125207-000030,0030125207-000030,BR_00000006,normal_real,22.0,1043.0,0.7,780.0,800.0,HC220YD+Z,,,,,,,479,19,2026-06-30
initial-000017,BR_00000001,11,0030125207-000120,0030125207-000120,0030125207-000120,BR_00000006,normal_real,22.0,1039.0,0.7,790.0,810.0,HC260YD+Z,,,,,,,480,19,2026-06-30
initial-000017,BR_00000001,12,0002002184-000210,0002002184-000210,0002002184-000210,BR_00000006,normal_real,25.0,1030.0,0.6,770.0,810.0,DC51D+Z,,,,,,,481,19,2026-06-30
initial-000017,BR_00000001,13,0002002195-000030,0002002195-000030,0002002195-000030,BR_00000006,normal_real,22.0,1022.0,0.7,770.0,810.0,DC51D+Z,,,,,,,482,19,2026-06-30
initial-000017,BR_00000001,14,0030122488-000030,0030122488-000030,0030122488-000030,BR_00000006,normal_real,110.0,1000.0,0.9,770.0,810.0,DC52D+Z,,,,,,,483,19,2026-06-30
initial-000017,BR_00000001,15,0002002170-000090,0002002170-000090,0002002170-000090,BR_00000006,normal_real,25.0,1000.0,1.0,770.0,810.0,DC51D+Z,,,,,,,484,19,2026-06-30
initial-000017,BR_00000001,16,0030122899-000030,0030122899-000030,0030122899-000030,BR_00000006,actual_transition,170.0,1000.0,1.2,700.0,840.0,DC51D+Z,,,,,,,485,19,2026-06-30
initial-000017,BR_00000001,17,0010020206-000010,0010020206-000010,0010020206-000010,BR_00000006,actual_transition,58.48,1000.0,1.5,700.0,840.0,DC51D+Z,,,,,,,486,19,2026-06-30
initial-000017,BR_00000001,18,0002002202-000290,0002002202-000290,0002002202-000290,BR_00000006,normal_real,16.0,931.0,1.6,770.0,810.0,DC51D+Z,,,,,,,487,19,2026-06-30
initial-000017,BR_00000001,19,0002002170-000290,0002002170-000290,0002002170-000290,BR_00000006,normal_real,50.0,883.0,1.4,770.0,810.0,DC51D+Z,,,,,,,488,19,2026-06-30
initial-000031,BR_00000001,0,0030122066-000070,0030122066-000070,0030122066-000070,BR_00000003,normal_real,24.0,1299.0,2.49,760.0,780.0,HC340/590DPD+Z,,,,,,,489,20,2026-06-15
initial-000031,BR_00000001,1,virtual-000017,,,,virtual_sphc,20.0,1250.0,2.0,760.0,780.0,SPHC,,,virtual_sphc:1250x2,weight_fill,17,,490,20,不适用
initial-000031,BR_00000001,2,virtual-000016,,,,virtual_sphc,20.0,1250.0,2.0,760.0,780.0,SPHC,,,virtual_sphc:1250x2,weight_fill,16,,491,20,不适用
initial-000031,BR_00000001,3,0030119183-000010,0030119183-000010,0030119183-000010,BR_00000001,normal_real,1.02,1233.0,2.45,760.0,780.0,HC340/590DPD+Z,,,,,,,492,20,2026-05-31
initial-000031,BR_00000001,4,virtual-000007,,,,virtual_sphc,20.0,1250.0,2.5,760.0,840.0,SPHC,,,virtual_sphc:1250x2.5,edge_bridge,7,,493,20,不适用
initial-000031,BR_00000001,5,0030122647-000550,0030122647-000550,0030122647-000550,BR_00000006,normal_real,72.0,1200.0,2.49,820.0,840.0,DC53D+Z,,,,,,,494,20,2026-06-30
initial-000031,BR_00000001,6,0030119938-000310,0030119938-000310,0030119938-000310,BR_00000001,normal_real,72.86,1200.0,2.49,820.0,840.0,DC53D+Z,,,,,,,495,20,2026-05-31
initial-000031,BR_00000001,7,0030120757-000050,0030120757-000050,0030120757-000050,BR_00000001,normal_real,24.0,1164.0,2.0,830.0,850.0,DC54D+Z,,,,,,,496,20,2026-06-05
initial-000031,BR_00000001,8,0005000575-000020,0005000575-000020,0005000575-000020,BR_00000006,normal_real,20.0,1105.0,1.5,830.0,850.0,CR3,,,,,,,497,20,2026-06-30
initial-000031,BR_00000001,9,0002002053-000050,0002002053-000050,0002002053-000050,BR_00000001,normal_real,13.67,1100.0,1.2,820.0,840.0,DX53D+Z-MD,,,,,,,498,20,2026-05-31
initial-000031,BR_00000001,10,0030120940-000120,0030120940-000120,0030120940-000120,BR_00000002,normal_real,20.15,1055.0,1.2,830.0,850.0,DC56D+Z,,,,,,,499,20,2026-06-10
initial-000031,BR_00000001,11,virtual-000018,,,,virtual_sphc,20.0,1000.0,1.0,830.0,850.0,SPHC,,,virtual_sphc:1000x1,weight_fill,18,,500,20,不适用
initial-000031,BR_00000001,12,0030125147-000030,0030125147-000030,0030125147-000030,BR_00000006,normal_real,110.0,1000.0,1.0,830.0,850.0,DC54D+Z,,,,,,,501,20,2026-06-30
initial-000031,BR_00000001,13,0030122898-000020,0030122898-000020,0030122898-000020,BR_00000006,actual_transition,19.26,1000.0,1.2,700.0,840.0,DC51D+Z,,,,,,,502,20,2026-06-30
initial-000031,BR_00000001,14,0005000546-000010,0005000546-000010,0005000546-000010,BR_00000001,normal_real,7.0,1015.0,1.4,830.0,850.0,CR3,,,,,,,503,20,2026-05-31
initial-000031,BR_00000001,15,0030122488-000010,0030122488-000010,0030122488-000010,BR_00000006,normal_real,110.0,1000.0,1.25,820.0,840.0,DC53D+Z,,,,,,,504,20,2026-06-30
initial-000031,BR_00000001,16,0005000563-000220,0005000563-000220,0005000563-000220,BR_00000006,normal_real,18.22,928.0,1.2,820.0,840.0,CR210BH,,,,,,,505,20,2026-06-30
initial-000031,BR_00000001,17,0005000563-000240,0005000563-000240,0005000563-000240,BR_00000006,normal_real,16.0,900.0,1.2,830.0,850.0,CR3,,,,,,,506,20,2026-06-30
initial-000031,BR_00000001,18,0030125097-000010,0030125097-000010,0030125097-000010,BR_00000006,normal_real,7.65,870.0,1.2,830.0,850.0,DC56D+Z,,,,,,,507,20,2026-06-30
initial-000031,BR_00000001,19,0002002184-000200,0002002184-000200,0002002184-000200,BR_00000006,normal_real,91.34,830.0,1.0,830.0,850.0,DC56D+Z,,,,,,,508,20,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,0,0002002187-000020,0002002187-000020,0002002187-000020,BR_00000006,normal_real,25.0,1815.0,0.6,830.0,850.0,DC53D+Z,,,,,,,509,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,1,0002002177-000010,0002002177-000010,0002002177-000010,BR_00000006,normal_real,30.0,1775.0,0.6,830.0,850.0,DC53D+Z,,,,,,,510,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,2,0002002177-000020,0002002177-000020,0002002177-000020,BR_00000006,normal_real,15.0,1590.0,0.6,830.0,850.0,DC53D+Z,,,,,,,511,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,3,0010019718-000050,0010019718-000050,0010019718-000050,BR_00000006,actual_transition,96.0,1550.0,0.5,700.0,840.0,DC51D+Z,,,,,,,512,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,4,split-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626:piece:0001,0002002073-000010,0002002073-000010,BR_00000006,normal_real,500.0,1065.0,0.5,820.0,840.0,DX53D+Z-CD,partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,1,,,,,513,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,5,virtual-000020,,,,virtual_sphc,20.0,1000.0,0.5,820.0,840.0,SPHC,,,virtual_sphc:1000x0.5,split_separator,20,partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,514,21,不适用
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,6,split-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626:piece:0002,0002002073-000010,0002002073-000010,BR_00000006,normal_real,100.0,1065.0,0.5,820.0,840.0,DX53D+Z-CD,partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,2,,,,,515,21,2026-06-30
initial-000003,BR_00000001,0,0002002187-000010,0002002187-000010,0002002187-000010,BR_00000006,normal_real,25.0,1710.0,0.6,810.0,830.0,180YD+Z,,,,,,,516,22,2026-06-30
initial-000003,BR_00000001,1,0002002170-000300,0002002170-000300,0002002170-000300,BR_00000006,normal_real,23.0,1500.0,0.6,810.0,830.0,180YD+Z,,,,,,,517,22,2026-06-30
initial-000003,BR_00000001,2,0030124457-000020,0030124457-000020,0030124457-000020,BR_00000006,normal_real,24.0,1483.0,0.6,820.0,840.0,DX53D+Z,,,,,,,518,22,2026-06-30
initial-000003,BR_00000001,3,0002002184-000220,0002002184-000220,0002002184-000220,BR_00000006,normal_real,23.0,1455.0,0.6,830.0,850.0,DC53D+Z,,,,,,,519,22,2026-06-30
initial-000003,BR_00000001,4,0005000563-000280,0005000563-000280,0005000563-000280,BR_00000006,normal_real,21.0,1448.0,0.8,830.0,850.0,CR3,,,,,,,520,22,2026-06-30
initial-000003,BR_00000001,5,0030119860-000030,0030119860-000030,0030119860-000030,BR_00000001,normal_real,56.58,1410.0,0.8,830.0,850.0,DC56D+Z,,,,,,,521,22,2026-05-31
initial-000003,BR_00000001,6,0002002053-000120,0002002053-000120,0002002053-000120,BR_00000001,normal_real,18.57,1400.0,0.8,820.0,840.0,DX53D+Z-MD,,,,,,,522,22,2026-05-31
initial-000003,BR_00000001,7,0005000563-000030,0005000563-000030,0005000563-000030,BR_00000006,normal_real,63.0,1365.0,0.8,830.0,850.0,CR180BH,,,,,,,523,22,2026-06-30
initial-000003,BR_00000001,8,0002002020-000080,0002002020-000080,0002002020-000080,BR_00000001,normal_real,13.01,1364.0,1.0,830.0,850.0,DC54D+Z,,,,,,,524,22,2026-05-31
initial-000003,BR_00000001,9,0005000563-000130,0005000563-000130,0005000563-000130,BR_00000006,normal_real,42.0,1350.0,0.8,830.0,850.0,CR180BH,,,,,,,525,22,2026-06-30
initial-000003,BR_00000001,10,0030122476-000050,0030122476-000050,0030122476-000050,BR_00000006,normal_real,8.0,1325.0,1.0,830.0,850.0,DC56D+Z,,,,,,,526,22,2026-06-30
initial-000003,BR_00000001,11,0030124567-000010,0030124567-000010,0030124567-000010,BR_00000006,normal_real,24.0,1310.0,1.0,830.0,850.0,DC56D+Z,,,,,,,527,22,2026-06-30
initial-000003,BR_00000001,12,0030121196-000020,0030121196-000020,0030121196-000020,BR_00000002,normal_real,24.0,1300.0,0.95,830.0,850.0,DC56D+Z,,,,,,,528,22,2026-06-10
initial-000003,BR_00000001,13,0002002053-000180,0002002053-000180,0002002053-000180,BR_00000001,normal_real,60.0,1300.0,1.0,820.0,840.0,DX53D+Z-MD,,,,,,,529,22,2026-05-31
initial-000003,BR_00000001,14,0002002054-000100,0002002054-000100,0002002054-000100,BR_00000001,normal_real,75.01,1300.0,1.0,820.0,840.0,DX53D+Z-MD,,,,,,,530,22,2026-05-31
initial-000003,BR_00000001,15,0030124731-000010,0030124731-000010,0030124731-000010,BR_00000006,normal_real,48.0,1290.0,0.9,830.0,850.0,DC54D+Z,,,,,,,531,22,2026-06-30
initial-000003,BR_00000001,16,0002002195-000180,0002002195-000180,0002002195-000180,BR_00000006,normal_real,25.0,1258.0,0.8,830.0,850.0,DC53D+Z,,,,,,,532,22,2026-06-30
initial-000003,BR_00000001,17,0030123916-000030,0030123916-000030,0030123916-000030,BR_00000006,actual_transition,69.0,1250.0,1.0,700.0,840.0,DC51D+Z,,,,,,,533,22,2026-06-30
initial-000003,BR_00000001,18,0010020206-000080,0010020206-000080,0010020206-000080,BR_00000006,actual_transition,122.45,1250.0,1.0,700.0,840.0,DC51D+Z,,,,,,,534,22,2026-06-30
initial-000003,BR_00000001,19,0002002195-000100,0002002195-000100,0002002195-000100,BR_00000006,normal_real,230.0,1220.0,1.0,830.0,850.0,DC53D+Z,,,,,,,535,22,2026-06-30
initial-000003,BR_00000001,20,0030122476-000070,0030122476-000070,0030122476-000070,BR_00000006,normal_real,24.0,1205.0,1.0,830.0,850.0,DC56D+Z,,,,,,,536,22,2026-06-30
initial-000003,BR_00000001,21,0030117976-000020,0030117976-000020,0030117976-000020,BR_00000001,actual_transition,7.91,1201.0,1.0,700.0,840.0,DC51D+Z,,,,,,,537,22,2026-05-31
initial-000003,BR_00000001,22,0030125207-000090,0030125207-000090,0030125207-000090,BR_00000006,normal_real,24.0,1183.0,0.8,830.0,850.0,DC51D+Z,,,,,,,538,22,2026-06-30
initial-000003,BR_00000001,23,0030124772-000030,0030124772-000030,0030124772-000030,BR_00000006,normal_real,24.0,1180.0,0.7,820.0,840.0,DC53D+Z,,,,,,,539,22,2026-06-30
initial-000003,BR_00000001,24,0030122759-000010,0030122759-000010,0030122759-000010,BR_00000006,normal_real,22.0,1170.0,0.7,830.0,850.0,CR3,,,,,,,540,22,2026-06-30
initial-000003,BR_00000001,25,0002002009-000050,0002002009-000050,0002002009-000050,BR_00000001,normal_real,8.22,1168.0,0.65,830.0,850.0,DC53D+Z,,,,,,,541,22,2026-05-31
initial-000003,BR_00000001,26,0030124871-000040,0030124871-000040,0030124871-000040,BR_00000006,normal_real,20.0,1160.0,0.6,820.0,840.0,DX53D+Z,,,,,,,542,22,2026-06-30
initial-000003,BR_00000001,27,0002002152-000010,0002002152-000010,0002002152-000010,BR_00000006,normal_real,23.0,1155.0,0.65,810.0,830.0,HC180YD+Z,,,,,,,543,22,2026-06-30
initial-000003,BR_00000001,28,split-partition-12867008acf6a0ea9d8776d23dc778175dc8c9ecf45f1c627e21aad01e519f05:piece:0001,0002002055-000120,0002002055-000120,BR_00000001,normal_real,500.0,1150.0,0.6,820.0,840.0,DX53D+Z-MD,partition-12867008acf6a0ea9d8776d23dc778175dc8c9ecf45f1c627e21aad01e519f05,1,,,,,544,22,2026-05-31
initial-000003,BR_00000001,29,virtual-000019,,,,virtual_sphc,20.0,1250.0,0.6,820.0,840.0,SPHC,,,virtual_sphc:1250x0.6,split_separator,19,partition-12867008acf6a0ea9d8776d23dc778175dc8c9ecf45f1c627e21aad01e519f05,545,22,不适用
initial-000003,BR_00000001,30,split-partition-12867008acf6a0ea9d8776d23dc778175dc8c9ecf45f1c627e21aad01e519f05:piece:0002,0002002055-000120,0002002055-000120,BR_00000001,normal_real,70.3,1150.0,0.6,820.0,840.0,DX53D+Z-MD,partition-12867008acf6a0ea9d8776d23dc778175dc8c9ecf45f1c627e21aad01e519f05,2,,,,,546,22,2026-05-31
initial-000003,BR_00000001,31,0002002054-000340,0002002054-000340,0002002054-000340,BR_00000001,normal_real,102.32,1150.0,0.6,815.0,835.0,DX51D+Z-MD,,,,,,,547,22,2026-05-31
initial-000003,BR_00000001,32,0002002055-000110,0002002055-000110,0002002055-000110,BR_00000001,normal_real,15.3,1100.0,0.8,815.0,835.0,DX51D+Z-MD,,,,,,,548,22,2026-05-31
initial-000003,BR_00000001,33,0030124574-000010,0030124574-000010,0030124574-000010,BR_00000006,actual_transition,23.0,1100.0,1.0,700.0,840.0,DC51D+Z,,,,,,,549,22,2026-06-30
initial-000003,BR_00000001,34,0030124824-000010,0030124824-000010,0030124824-000010,BR_00000006,normal_real,20.0,1060.0,0.95,710.0,730.0,DX51D+Z,,,,,,,550,22,2026-06-30
initial-000003,BR_00000001,35,0030124826-000010,0030124826-000010,0030124826-000010,BR_00000006,normal_real,40.0,1000.0,1.15,710.0,730.0,DX51D+Z,,,,,,,551,22,2026-06-30
initial-000003,BR_00000001,36,0030124207-000010,0030124207-000010,0030124207-000010,BR_00000006,actual_transition,24.0,1000.0,1.2,700.0,840.0,DC51D+Z,,,,,,,552,22,2026-06-30
