         90776509 function calls (89858460 primitive calls) in 17.888 seconds

   Ordered by: cumulative time
   List reduced from 5463 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    67626    0.137    0.000    2.917    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/compatibility.py:229(_decision)
  1947578    0.130    0.000    0.140    0.000 {method 'get' of 'dict' objects}
      808    0.125    0.000    7.153    0.009 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/evaluation.py:399(_evaluate_plan)
   224148    0.123    0.000    0.346    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/_rule_runs.py:17(key)
      802    0.116    0.000   10.177    0.013 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/neighborhoods.py:465(try_complete_candidate)
   116848    0.115    0.000    0.268    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/delivery_timing.py:19(score_time_seconds)
   116512    0.114    0.000    0.521    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/delivery_timing.py:26(weighted_wait_seconds)
    90574    0.111    0.000    0.294    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/base.py:169(__post_init__)
   148510    0.110    0.000    0.148    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/width_optimization.py:309(_critical_recipe)
   112169    0.109    0.000    0.407    0.000 /private/tmp/apsgo-v7-stage24-final.N3VIbl/src/apsgo_scheduler/core/rules/concrete.py:215(evaluate)
  3066307    0.108    0.000    0.108    0.000 {built-in method math.isfinite}
1784970/1784299    0.107    0.000    0.144    0.000 {built-in method builtins.getattr}


