         209729487 function calls (203055442 primitive calls) in 29.619 seconds

   Ordered by: cumulative time
   List reduced from 3348 to 60 due to restriction <60>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
8973066/5991362    0.498    0.000    1.072    0.000 {built-in method builtins.hash}
  1685533    0.494    0.000    1.217    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/contracts.py:126(freeze_tuple)
  8126792    0.480    0.000    0.480    0.000 {built-in method __new__ of type object at 0x102e2f040}
   870193    0.472    0.000    3.782    0.000 {built-in method builtins.min}
  1335904    0.471    0.000    1.292    0.000 {built-in method builtins.max}
  2666432    0.423    0.000    0.568    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/contracts.py:76(require_text)
   211681    0.386    0.000    3.038    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/dispatcher.py:285(<listcomp>)
   115607    0.376    0.000    0.682    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/concrete.py:341(evaluate)
 16097718    0.360    0.000    0.360    0.000 {method 'is_finite' of 'decimal.Decimal' objects}
  6015971    0.344    0.000    0.344    0.000 /Users/miles/anaconda3/envs/aps_3.10.18/lib/python3.10/site-packages/numba/core/types/abstract.py:96(key)
   824940    0.320    0.000    1.234    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/base.py:188(__post_init__)
   317087    0.302    0.000    0.338    0.000 {built-in method builtins.sum}
  4332977    0.297    0.000    0.356    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/contracts.py:130(<genexpr>)
   115607    0.284    0.000    0.767    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/concrete.py:243(evaluate)
     2263    0.245    0.000   14.095    0.006 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/evaluation.py:320(_evaluate_plan)
  9091048    0.228    0.000    0.228    0.000 {method 'append' of 'list' objects}
  1113898    0.213    0.000    0.253    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/budget.py:20(_finite_time)
     2263    0.206    0.000   15.139    0.007 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/neighborhoods.py:411(try_complete_candidate)
     2263    0.192    0.000    0.247    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/concrete.py:1008(evaluate)
  8077237    0.186    0.000    0.186    0.000 {method 'adjusted' of 'decimal.Decimal' objects}
    16591    0.164    0.000    7.736    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/_bridge_numeric.py:434(_scan)
   211669    0.161    0.000    0.161    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/_bridge_numeric.py:347(_scan_block)
   120821    0.140    0.000    0.423    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/rules/concrete.py:430(_width_contribution)
  1324152    0.140    0.000    0.140    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/contracts.py:83(require_int)
     4075    0.137    0.000    0.693    0.000 /private/tmp/apsgo-v7-numeric-stage3.DGQBQE/src/apsgo_scheduler/core/resource_facts.py:242(__post_init__)


