chain_id,assigned_period,position,node_id,source_order_id,source_resource_id,source_period,material_role,weight,width,thickness,min_temperature,max_temperature,grade,partition_id,piece_index,virtual_prototype_id,virtual_purpose,virtual_accepted_sequence,related_partition_id,sequence,small_roll,delivery_date
initial-000019,BR_00000001,11,0002002202-000200,0002002202-000200,0002002202-000200,BR_00000006,normal_real,19.0,1055.0,1.0,770.0,810.0,DC51D+Z,,,,,,,418,16,2026-06-30
initial-000019,BR_00000001,12,0002002202-000180,0002002202-000180,0002002202-000180,BR_00000006,normal_real,19.0,1015.0,1.0,770.0,810.0,DC51D+Z,,,,,,,419,16,2026-06-30
initial-000019,BR_00000001,13,0002002202-000100,0002002202-000100,0002002202-000100,BR_00000006,normal_real,19.0,1001.0,1.2,770.0,810.0,DC51D+Z,,,,,,,420,16,2026-06-30
initial-000019,BR_00000001,14,0002002180-000170,0002002180-000170,0002002180-000170,BR_00000006,normal_real,20.0,930.0,1.0,770.0,810.0,DC51D+Z,,,,,,,421,16,2026-06-30
initial-000019,BR_00000001,15,0002002170-000060,0002002170-000060,0002002170-000060,BR_00000006,normal_real,32.0,900.0,1.0,770.0,810.0,DC51D+Z,,,,,,,422,16,2026-06-30
initial-000019,BR_00000001,16,0002002170-000120,0002002170-000120,0002002170-000120,BR_00000006,normal_real,23.0,836.0,1.0,770.0,810.0,DC51D+Z,,,,,,,423,16,2026-06-30
initial-000031,BR_00000001,0,0030119183-000010,0030119183-000010,0030119183-000010,BR_00000001,normal_real,1.02,1233.0,2.45,760.0,780.0,HC340/590DPD+Z,,,,,,,424,17,2026-05-31
initial-000031,BR_00000001,1,virtual-000003,,,,virtual_sphc,20.0,1250.0,2.5,760.0,840.0,SPHC,,,virtual_sphc:1250x2.5,edge_bridge,3,,425,17,不适用
initial-000031,BR_00000001,2,0030122647-000550,0030122647-000550,0030122647-000550,BR_00000006,normal_real,72.0,1200.0,2.49,820.0,840.0,DC53D+Z,,,,,,,426,17,2026-06-30
initial-000031,BR_00000001,3,0030119938-000310,0030119938-000310,0030119938-000310,BR_00000001,normal_real,72.86,1200.0,2.49,820.0,840.0,DC53D+Z,,,,,,,427,17,2026-05-31
initial-000031,BR_00000001,4,0030120757-000050,0030120757-000050,0030120757-000050,BR_00000001,normal_real,24.0,1164.0,2.0,830.0,850.0,DC54D+Z,,,,,,,428,17,2026-06-05
initial-000031,BR_00000001,5,0005000575-000020,0005000575-000020,0005000575-000020,BR_00000006,normal_real,20.0,1105.0,1.5,830.0,850.0,CR3,,,,,,,429,17,2026-06-30
initial-000031,BR_00000001,6,0002002053-000050,0002002053-000050,0002002053-000050,BR_00000001,normal_real,13.67,1100.0,1.2,820.0,840.0,DX53D+Z-MD,,,,,,,430,17,2026-05-31
initial-000031,BR_00000001,7,0030120940-000120,0030120940-000120,0030120940-000120,BR_00000002,normal_real,20.15,1055.0,1.2,830.0,850.0,DC56D+Z,,,,,,,431,17,2026-06-10
initial-000031,BR_00000001,8,0030125147-000030,0030125147-000030,0030125147-000030,BR_00000006,normal_real,110.0,1000.0,1.0,830.0,850.0,DC54D+Z,,,,,,,432,17,2026-06-30
initial-000031,BR_00000001,9,0030122898-000020,0030122898-000020,0030122898-000020,BR_00000006,actual_transition,19.26,1000.0,1.2,700.0,840.0,DC51D+Z,,,,,,,433,17,2026-06-30
initial-000031,BR_00000001,10,0030122488-000010,0030122488-000010,0030122488-000010,BR_00000006,normal_real,110.0,1000.0,1.25,820.0,840.0,DC53D+Z,,,,,,,434,17,2026-06-30
initial-000031,BR_00000001,11,0030122760-000020,0030122760-000020,0030122760-000020,BR_00000006,normal_real,18.35,914.0,1.5,830.0,850.0,CR180BH,,,,,,,435,17,2026-06-30
initial-000031,BR_00000001,12,0030122480-000070,0030122480-000070,0030122480-000070,BR_00000006,normal_real,108.0,905.0,1.2,820.0,840.0,DX53D+Z,,,,,,,436,17,2026-06-30
initial-000031,BR_00000001,13,0002002184-000200,0002002184-000200,0002002184-000200,BR_00000006,normal_real,91.34,830.0,1.0,830.0,850.0,DC56D+Z,,,,,,,437,17,2026-06-30
initial-000009,BR_00000001,0,0002002179-000010,0002002179-000010,0002002179-000010,BR_00000006,normal_real,41.0,1650.0,0.8,810.0,830.0,180YD+Z,,,,,,,438,18,2026-06-30
initial-000009,BR_00000001,1,0030121690-000010,0030121690-000010,0030121690-000010,BR_00000002,normal_real,23.0,1580.0,0.8,820.0,840.0,HC180BD+Z,,,,,,,439,18,2026-06-10
initial-000009,BR_00000001,2,0002002180-000140,0002002180-000140,0002002180-000140,BR_00000006,normal_real,20.0,1540.0,0.8,830.0,850.0,DC56D+Z,,,,,,,440,18,2026-06-30
initial-000009,BR_00000001,3,virtual-000026,,,,virtual_sphc,20.0,1500.0,0.8,770.0,850.0,SPHC,,,virtual_sphc:1500x0.8,edge_bridge,26,,441,18,不适用
initial-000009,BR_00000001,4,0002002202-000190,0002002202-000190,0002002202-000190,BR_00000006,normal_real,23.0,1555.0,1.0,770.0,810.0,DC51D+Z,,,,,,,442,18,2026-06-30
initial-000009,BR_00000001,5,virtual-000027,,,,virtual_sphc,20.0,1500.0,0.8,770.0,840.0,SPHC,,,virtual_sphc:1500x0.8,edge_bridge,27,,443,18,不适用
initial-000009,BR_00000001,6,0030123256-000040,0030123256-000040,0030123256-000040,BR_00000006,normal_real,69.0,1475.0,0.65,820.0,840.0,HC180BD+Z,,,,,,,444,18,2026-06-30
initial-000009,BR_00000001,7,0002002170-000150,0002002170-000150,0002002170-000150,BR_00000006,normal_real,23.0,1433.0,0.65,810.0,830.0,180YD+Z,,,,,,,445,18,2026-06-30
initial-000009,BR_00000001,8,0002002055-000030,0002002055-000030,0002002055-000030,BR_00000001,normal_real,66.82,1430.0,0.6,815.0,835.0,DX51D+Z-MD,,,,,,,446,18,2026-05-31
initial-000009,BR_00000001,9,0002002054-000200,0002002054-000200,0002002054-000200,BR_00000001,normal_real,52.56,1385.0,0.8,815.0,835.0,DX51D+Z-MD,,,,,,,447,18,2026-05-31
initial-000009,BR_00000001,10,0002002170-000410,0002002170-000410,0002002170-000410,BR_00000006,normal_real,23.0,1330.0,0.8,810.0,830.0,180YD+Z,,,,,,,448,18,2026-06-30
initial-000009,BR_00000001,11,0030124683-000020,0030124683-000020,0030124683-000020,BR_00000006,normal_real,48.0,1305.0,0.7,820.0,840.0,DC53D+Z,,,,,,,449,18,2026-06-30
initial-000009,BR_00000001,12,0030123654-000030,0030123654-000030,0030123654-000030,BR_00000006,normal_real,24.0,1304.0,0.7,830.0,850.0,DX53D+Z1,,,,,,,450,18,2026-06-30
initial-000009,BR_00000001,13,0030124735-000120,0030124735-000120,0030124735-000120,BR_00000006,normal_real,24.0,1300.0,0.65,820.0,840.0,DX53D+Z,,,,,,,451,18,2026-06-30
initial-000009,BR_00000001,14,0030122897-000070,0030122897-000070,0030122897-000070,BR_00000006,actual_transition,24.0,1250.0,0.75,700.0,840.0,DC51D+Z,,,,,,,452,18,2026-06-30
initial-000009,BR_00000001,15,0030122897-000030,0030122897-000030,0030122897-000030,BR_00000006,actual_transition,24.0,1250.0,0.75,700.0,840.0,DC51D+Z,,,,,,,453,18,2026-06-30
initial-000009,BR_00000001,16,0030124871-000070,0030124871-000070,0030124871-000070,BR_00000006,normal_real,230.0,1250.0,0.75,820.0,840.0,DX53D+Z,,,,,,,454,18,2026-06-30
initial-000009,BR_00000001,17,0030123653-000050,0030123653-000050,0030123653-000050,BR_00000006,normal_real,120.0,1240.0,0.8,700.0,840.0,DC51D+Z,,,,,,,455,18,2026-06-30
initial-000009,BR_00000001,18,0002002184-000080,0002002184-000080,0002002184-000080,BR_00000006,normal_real,23.0,1220.0,0.8,830.0,850.0,DC56D+Z,,,,,,,456,18,2026-06-30
initial-000009,BR_00000001,19,0002002170-000420,0002002170-000420,0002002170-000420,BR_00000006,normal_real,23.0,1218.0,0.65,830.0,850.0,DC54D+Z,,,,,,,457,18,2026-06-30
initial-000009,BR_00000001,20,0030124772-000020,0030124772-000020,0030124772-000020,BR_00000006,normal_real,24.0,1200.0,0.65,820.0,840.0,DC53D+Z,,,,,,,458,18,2026-06-30
initial-000009,BR_00000001,21,0002002195-000080,0002002195-000080,0002002195-000080,BR_00000006,normal_real,190.0,1195.0,0.65,830.0,850.0,DC53D+Z,,,,,,,459,18,2026-06-30
initial-000009,BR_00000001,22,0002002162-000100,0002002162-000100,0002002162-000100,BR_00000006,normal_real,24.0,1180.0,0.65,830.0,850.0,DC53D+Z,,,,,,,460,18,2026-06-30
initial-000009,BR_00000001,23,0030117110-000010,0030117110-000010,0030117110-000010,BR_00000001,normal_real,13.2,1170.0,0.7,830.0,850.0,CR3,,,,,,,461,18,2026-05-31
initial-000009,BR_00000001,24,0002002170-000200,0002002170-000200,0002002170-000200,BR_00000006,normal_real,126.53,1160.0,0.7,830.0,850.0,DC53D+Z,,,,,,,462,18,2026-06-30
initial-000009,BR_00000001,25,0030120757-000040,0030120757-000040,0030120757-000040,BR_00000001,normal_real,25.98,1155.0,0.8,830.0,850.0,DC54D+Z,,,,,,,463,18,2026-06-05
initial-000009,BR_00000001,26,virtual-000004,,,,virtual_sphc,20.0,1000.0,0.6,700.0,850.0,SPHC,,,virtual_sphc:1000x0.6,edge_bridge,4,,464,18,不适用
initial-000009,BR_00000001,27,virtual-000005,,,,virtual_sphc,20.0,1000.0,0.5,700.0,850.0,SPHC,,,virtual_sphc:1000x0.5,edge_bridge,5,,465,18,不适用
initial-000009,BR_00000001,28,0030120882-000010,0030120882-000010,0030120882-000010,BR_00000002,actual_transition,110.0,1000.0,0.45,700.0,840.0,DX51D+Z,,,,,,,466,18,2026-06-10
initial-000009,BR_00000001,29,0010019618-000010,0010019618-000010,0010019618-000010,BR_00000006,actual_transition,198.0,1000.0,0.5,700.0,840.0,DC51D+Z,,,,,,,467,18,2026-06-30
initial-000009,BR_00000001,30,0030124078-000010,0030124078-000010,0030124078-000010,BR_00000006,normal_real,44.0,1000.0,0.6,830.0,850.0,DC56D+Z,,,,,,,468,18,2026-06-30
initial-000009,BR_00000001,31,0030122898-000010,0030122898-000010,0030122898-000010,BR_00000006,actual_transition,50.0,1000.0,0.8,700.0,840.0,DC51D+Z,,,,,,,469,18,2026-06-30
initial-000009,BR_00000001,32,0030125207-000140,0030125207-000140,0030125207-000140,BR_00000006,normal_real,44.0,993.0,1.0,800.0,820.0,HC260YD+Z,,,,,,,470,18,2026-06-30
initial-000009,BR_00000001,33,0002002170-000190,0002002170-000190,0002002170-000190,BR_00000006,normal_real,40.0,928.0,1.0,770.0,810.0,DC51D+Z,,,,,,,471,18,2026-06-30
initial-000009,BR_00000001,34,0030124731-000020,0030124731-000020,0030124731-000020,BR_00000006,normal_real,54.0,920.0,0.9,770.0,810.0,DC51D+Z,,,,,,,472,18,2026-06-30
initial-000009,BR_00000001,35,0002002202-000070,0002002202-000070,0002002202-000070,BR_00000006,normal_real,16.0,855.0,1.0,770.0,810.0,DC51D+Z,,,,,,,473,18,2026-06-30
initial-000009,BR_00000001,36,virtual-000017,,,,virtual_sphc,20.0,1000.0,1.0,770.0,850.0,SPHC,,,virtual_sphc:1000x1,edge_bridge,17,,474,18,不适用
initial-000017,BR_00000002,0,0030124871-000060,0030124871-000060,0030124871-000060,BR_00000006,normal_real,300.0,1250.0,1.15,820.0,840.0,DX53D+Z,,,,,,,475,19,2026-06-30
initial-000017,BR_00000002,1,0010020206-000090,0010020206-000090,0010020206-000090,BR_00000006,actual_transition,52.98,1250.0,1.2,700.0,840.0,DC51D+Z,,,,,,,476,19,2026-06-30
initial-000017,BR_00000002,2,0002002202-000040,0002002202-000040,0002002202-000040,BR_00000006,normal_real,23.0,1227.0,1.0,770.0,810.0,DC51D+Z,,,,,,,477,19,2026-06-30
initial-000017,BR_00000002,3,0002002202-000080,0002002202-000080,0002002202-000080,BR_00000006,normal_real,23.0,1203.0,1.0,770.0,810.0,DC51D+Z,,,,,,,478,19,2026-06-30
initial-000017,BR_00000002,4,0030124800-000040,0030124800-000040,0030124800-000040,BR_00000006,normal_real,24.0,1164.0,0.8,770.0,810.0,DX52D+Z,,,,,,,479,19,2026-06-30
initial-000017,BR_00000002,5,0030120939-000100,0030120939-000100,0030120939-000100,BR_00000002,normal_real,48.0,1160.0,0.7,780.0,800.0,HC220YD+Z,,,,,,,480,19,2026-06-10
initial-000017,BR_00000002,6,0030124824-000050,0030124824-000050,0030124824-000050,BR_00000006,normal_real,23.11,1050.0,0.65,780.0,800.0,HC220YD+Z-GL,,,,,,,481,19,2026-06-30
initial-000017,BR_00000002,7,0030125207-000030,0030125207-000030,0030125207-000030,BR_00000006,normal_real,22.0,1043.0,0.7,780.0,800.0,HC220YD+Z,,,,,,,482,19,2026-06-30
initial-000017,BR_00000002,8,0030125207-000120,0030125207-000120,0030125207-000120,BR_00000006,normal_real,22.0,1039.0,0.7,790.0,810.0,HC260YD+Z,,,,,,,483,19,2026-06-30
initial-000017,BR_00000002,9,0002002184-000210,0002002184-000210,0002002184-000210,BR_00000006,normal_real,25.0,1030.0,0.6,770.0,810.0,DC51D+Z,,,,,,,484,19,2026-06-30
initial-000017,BR_00000002,10,0002002195-000030,0002002195-000030,0002002195-000030,BR_00000006,normal_real,22.0,1022.0,0.7,770.0,810.0,DC51D+Z,,,,,,,485,19,2026-06-30
initial-000017,BR_00000002,11,0030122488-000030,0030122488-000030,0030122488-000030,BR_00000006,normal_real,110.0,1000.0,0.9,770.0,810.0,DC52D+Z,,,,,,,486,19,2026-06-30
initial-000017,BR_00000002,12,0002002170-000090,0002002170-000090,0002002170-000090,BR_00000006,normal_real,25.0,1000.0,1.0,770.0,810.0,DC51D+Z,,,,,,,487,19,2026-06-30
initial-000017,BR_00000002,13,0030122899-000030,0030122899-000030,0030122899-000030,BR_00000006,actual_transition,170.0,1000.0,1.2,700.0,840.0,DC51D+Z,,,,,,,488,19,2026-06-30
initial-000017,BR_00000002,14,0010020206-000010,0010020206-000010,0010020206-000010,BR_00000006,actual_transition,58.48,1000.0,1.5,700.0,840.0,DC51D+Z,,,,,,,489,19,2026-06-30
initial-000017,BR_00000002,15,0002002202-000290,0002002202-000290,0002002202-000290,BR_00000006,normal_real,16.0,931.0,1.6,770.0,810.0,DC51D+Z,,,,,,,490,19,2026-06-30
initial-000017,BR_00000002,16,0002002170-000290,0002002170-000290,0002002170-000290,BR_00000006,normal_real,50.0,883.0,1.4,770.0,810.0,DC51D+Z,,,,,,,491,19,2026-06-30
initial-000017,BR_00000002,17,virtual-000022,,,,virtual_sphc,20.0,1000.0,1.2,770.0,850.0,SPHC,,,virtual_sphc:1000x1.2,edge_bridge,22,,492,19,不适用
initial-000017,BR_00000002,18,0005000563-000240,0005000563-000240,0005000563-000240,BR_00000006,normal_real,16.0,900.0,1.2,830.0,850.0,CR3,,,,,,,493,19,2026-06-30
initial-000030,BR_00000002,0,0030124871-000050,0030124871-000050,0030124871-000050,BR_00000006,normal_real,20.0,1540.0,1.15,820.0,840.0,DX53D+Z,,,,,,,494,20,2026-06-30
initial-000030,BR_00000002,1,0010019881-000050,0010019881-000050,0010019881-000050,BR_00000006,actual_transition,26.0,1500.0,1.45,700.0,840.0,DC51D+Z,,,,,,,495,20,2026-06-30
initial-000030,BR_00000002,2,0030125207-000100,0030125207-000100,0030125207-000100,BR_00000006,normal_real,24.0,1500.0,1.2,830.0,850.0,DC51D+Z,,,,,,,496,20,2026-06-30
initial-000030,BR_00000002,3,virtual-000008,,,,virtual_sphc,20.0,1500.0,1.2,795.0,815.0,SPHC,,,virtual_sphc:1500x1.2,weight_fill,8,,497,20,不适用
initial-000030,BR_00000002,4,virtual-000007,,,,virtual_sphc,20.0,1500.0,1.5,795.0,815.0,SPHC,,,virtual_sphc:1500x1.5,weight_fill,7,,498,20,不适用
initial-000030,BR_00000002,5,0030124734-000010,0030124734-000010,0030124734-000010,BR_00000006,normal_real,24.0,1500.0,2.0,795.0,815.0,HC220YD+Z,,,,,,,499,20,2026-06-30
initial-000030,BR_00000002,6,virtual-000010,,,,virtual_sphc,20.0,1500.0,1.5,795.0,815.0,SPHC,,,virtual_sphc:1500x1.5,weight_fill,10,,500,20,不适用
initial-000030,BR_00000002,7,0010020206-000070,0010020206-000070,0010020206-000070,BR_00000006,actual_transition,143.49,1500.0,2.0,700.0,720.0,DC51D+Z,,,,,,,501,20,2026-06-30
initial-000030,BR_00000002,8,virtual-000009,,,,virtual_sphc,20.0,1500.0,2.0,795.0,815.0,SPHC,,,virtual_sphc:1500x2,weight_fill,9,,502,20,不适用
initial-000030,BR_00000002,9,0030120865-000010,0030120865-000010,0030120865-000010,BR_00000002,normal_real,50.0,1422.0,2.5,795.0,815.0,HC220YD+Z,,,,,,,503,20,2026-06-10
initial-000030,BR_00000002,10,virtual-000012,,,,virtual_sphc,20.0,1250.0,2.0,795.0,815.0,SPHC,,,virtual_sphc:1250x2,weight_fill,12,,504,20,不适用
initial-000030,BR_00000002,11,virtual-000011,,,,virtual_sphc,20.0,1250.0,2.0,795.0,815.0,SPHC,,,virtual_sphc:1250x2,weight_fill,11,,505,20,不适用
initial-000030,BR_00000002,12,0030121327-000010,0030121327-000010,0030121327-000010,BR_00000002,normal_real,24.0,1195.0,2.49,795.0,815.0,HC220YD+Z,,,,,,,506,20,2026-06-10
initial-000030,BR_00000002,13,0002002202-000270,0002002202-000270,0002002202-000270,BR_00000006,normal_real,23.0,1185.0,2.0,770.0,810.0,DC51D+Z,,,,,,,507,20,2026-06-30
initial-000030,BR_00000002,14,0002002185-000020,0002002185-000020,0002002185-000020,BR_00000006,normal_real,23.0,1190.0,1.6,770.0,810.0,DC51D+Z,,,,,,,508,20,2026-06-30
initial-000030,BR_00000002,15,0030124440-000040,0030124440-000040,0030124440-000040,BR_00000006,normal_real,24.0,1206.0,1.3,700.0,840.0,DC51D+Z,,,,,,,509,20,2026-06-30
initial-000030,BR_00000002,16,0002002185-000040,0002002185-000040,0002002185-000040,BR_00000006,normal_real,40.0,1165.0,1.6,770.0,810.0,DC51D+Z,,,,,,,510,20,2026-06-30
initial-000030,BR_00000002,17,0030122476-000030,0030122476-000030,0030122476-000030,BR_00000006,normal_real,24.0,1165.0,1.8,800.0,820.0,HC220YD+Z,,,,,,,511,20,2026-06-30
initial-000030,BR_00000002,18,0030122476-000060,0030122476-000060,0030122476-000060,BR_00000006,normal_real,8.92,1115.0,1.6,770.0,810.0,DC51D+Z,,,,,,,512,20,2026-06-30
initial-000030,BR_00000002,19,0002002185-000050,0002002185-000050,0002002185-000050,BR_00000006,normal_real,23.0,1113.0,1.5,770.0,810.0,DC51D+Z,,,,,,,513,20,2026-06-30
initial-000030,BR_00000002,20,0030122476-000080,0030122476-000080,0030122476-000080,BR_00000006,normal_real,8.0,1110.0,2.0,795.0,815.0,HC220YD+Z,,,,,,,514,20,2026-06-30
initial-000030,BR_00000002,21,0030120940-000110,0030120940-000110,0030120940-000110,BR_00000002,normal_real,8.66,1093.0,2.0,795.0,815.0,HC220YD+Z,,,,,,,515,20,2026-06-10
initial-000030,BR_00000002,22,0002002202-000280,0002002202-000280,0002002202-000280,BR_00000006,normal_real,19.0,1085.0,2.0,770.0,810.0,DC51D+Z,,,,,,,516,20,2026-06-30
initial-000030,BR_00000002,23,0030125207-000080,0030125207-000080,0030125207-000080,BR_00000006,normal_real,46.0,1078.0,2.5,770.0,810.0,DC51D+Z,,,,,,,517,20,2026-06-30
initial-000030,BR_00000002,24,virtual-000014,,,,virtual_sphc,20.0,1000.0,2.0,770.0,810.0,SPHC,,,virtual_sphc:1000x2,weight_fill,14,,518,20,不适用
initial-000030,BR_00000002,25,virtual-000013,,,,virtual_sphc,20.0,1000.0,2.0,770.0,810.0,SPHC,,,virtual_sphc:1000x2,weight_fill,13,,519,20,不适用
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,0,0030123647-000010,0030123647-000010,0030123647-000010,BR_00000006,normal_real,6.15,1675.0,0.65,830.0,850.0,SCG4+Z,,,,,,,520,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,1,0002002193-000040,0002002193-000040,0002002193-000040,BR_00000006,normal_real,104.0,1665.0,0.7,830.0,850.0,DC53D+Z,,,,,,,521,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,2,0030125157-000010,0030125157-000010,0030125157-000010,BR_00000006,normal_real,26.0,1385.0,0.6,830.0,850.0,DC54D+Z,,,,,,,522,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,3,0030125168-000070,0030125168-000070,0030125168-000070,BR_00000006,normal_real,24.0,1405.0,0.5,820.0,840.0,DX53D+Z-LG,,,,,,,523,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,4,split-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626:piece:0001,0002002073-000010,0002002073-000010,BR_00000006,normal_real,500.0,1065.0,0.5,820.0,840.0,DX53D+Z-CD,partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,1,,,,,524,21,2026-06-30
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,5,virtual-000016,,,,virtual_sphc,20.0,1000.0,0.5,820.0,840.0,SPHC,,,virtual_sphc:1000x0.5,split_separator,16,partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,525,21,不适用
split-chain-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,BR_00000006,6,split-partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626:piece:0002,0002002073-000010,0002002073-000010,BR_00000006,normal_real,100.0,1065.0,0.5,820.0,840.0,DX53D+Z-CD,partition-14eed158aa2fb5d0bb6b46f70510931e923f66a097fc0e062e2687e39b166626,2,,,,,526,21,2026-06-30
initial-000021,BR_00000006,0,0002002195-000200,0002002195-000200,0002002195-000200,BR_00000006,normal_real,24.0,1515.0,0.65,830.0,850.0,DC54D+Z,,,,,,,527,22,2026-06-30
initial-000021,BR_00000006,1,virtual-000028,,,,virtual_sphc,20.0,1500.0,0.8,770.0,850.0,SPHC,,,virtual_sphc:1500x0.8,edge_bridge,28,,528,22,不适用
initial-000021,BR_00000006,2,virtual-000029,,,,virtual_sphc,20.0,1500.0,1.0,770.0,850.0,SPHC,,,virtual_sphc:1500x1,edge_bridge,29,,529,22,不适用
initial-000021,BR_00000006,3,0002002184-000170,0002002184-000170,0002002184-000170,BR_00000006,normal_real,23.0,1512.0,1.2,770.0,810.0,DC51D+Z,,,,,,,530,22,2026-06-30
initial-000021,BR_00000006,4,0030122476-000040,0030122476-000040,0030122476-000040,BR_00000006,normal_real,16.09,1495.0,1.2,770.0,810.0,DC51D+Z,,,,,,,531,22,2026-06-30
initial-000021,BR_00000006,5,0002002202-000030,0002002202-000030,0002002202-000030,BR_00000006,normal_real,23.0,1480.0,1.0,770.0,810.0,DC51D+Z,,,,,,,532,22,2026-06-30
initial-000021,BR_00000006,6,0002002170-000250,0002002170-000250,0002002170-000250,BR_00000006,normal_real,69.0,1445.0,1.0,770.0,810.0,DC51D+Z,,,,,,,533,22,2026-06-30
initial-000021,BR_00000006,7,0002002180-000380,0002002180-000380,0002002180-000380,BR_00000006,normal_real,20.0,1430.0,1.0,770.0,810.0,DC51D+Z,,,,,,,534,22,2026-06-30
initial-000021,BR_00000006,8,0002002170-000230,0002002170-000230,0002002170-000230,BR_00000006,normal_real,23.0,1420.0,1.0,770.0,810.0,DC51D+Z,,,,,,,535,22,2026-06-30
initial-000021,BR_00000006,9,0002002195-000240,0002002195-000240,0002002195-000240,BR_00000006,normal_real,24.0,1363.0,1.0,770.0,810.0,DC51D+Z,,,,,,,536,22,2026-06-30
initial-000021,BR_00000006,10,0002002170-000260,0002002170-000260,0002002170-000260,BR_00000006,normal_real,23.0,1360.0,1.2,770.0,810.0,DC51D+Z,,,,,,,537,22,2026-06-30
initial-000021,BR_00000006,11,0002002202-000130,0002002202-000130,0002002202-000130,BR_00000006,normal_real,23.0,1341.0,1.0,770.0,810.0,DC51D+Z,,,,,,,538,22,2026-06-30
initial-000021,BR_00000006,12,0002002185-000120,0002002185-000120,0002002185-000120,BR_00000006,normal_real,23.0,1333.0,0.8,770.0,810.0,DC51D+Z,,,,,,,539,22,2026-06-30
initial-000021,BR_00000006,13,0002002170-000030,0002002170-000030,0002002170-000030,BR_00000006,normal_real,23.0,1300.0,0.6,770.0,810.0,DC51D+Z,,,,,,,540,22,2026-06-30
initial-000021,BR_00000006,14,0002002176-000190,0002002176-000190,0002002176-000190,BR_00000006,normal_real,15.0,1295.0,0.6,770.0,810.0,DC51D+Z,,,,,,,541,22,2026-06-30
initial-000021,BR_00000006,15,0002002170-000270,0002002170-000270,0002002170-000270,BR_00000006,normal_real,46.0,1290.0,0.65,770.0,810.0,DC51D+Z,,,,,,,542,22,2026-06-30
initial-000021,BR_00000006,16,0002002170-000330,0002002170-000330,0002002170-000330,BR_00000006,normal_real,23.0,1260.0,0.65,770.0,810.0,DC51D+Z,,,,,,,543,22,2026-06-30
initial-000021,BR_00000006,17,0030122897-000090,0030122897-000090,0030122897-000090,BR_00000006,actual_transition,48.0,1250.0,0.6,700.0,840.0,DC51D+Z,,,,,,,544,22,2026-06-30
initial-000021,BR_00000006,18,0030122897-000060,0030122897-000060,0030122897-000060,BR_00000006,actual_transition,72.0,1250.0,0.6,700.0,840.0,DC51D+Z,,,,,,,545,22,2026-06-30
initial-000021,BR_00000006,19,0030124800-000080,0030124800-000080,0030124800-000080,BR_00000006,normal_real,24.0,1236.0,0.5,770.0,810.0,DX52D+Z,,,,,,,546,22,2026-06-30
initial-000021,BR_00000006,20,0030123653-000040,0030123653-000040,0030123653-000040,BR_00000006,normal_real,48.0,1212.0,0.6,700.0,840.0,DC51D+Z,,,,,,,547,22,2026-06-30
initial-000021,BR_00000006,21,0030123143-000050,0030123143-000050,0030123143-000050,BR_00000006,normal_real,13.39,1210.0,0.6,830.0,850.0,SCG4+Z,,,,,,,548,22,2026-06-30
initial-000021,BR_00000006,22,virtual-000006,,,,virtual_sphc,20.0,1250.0,0.6,770.0,850.0,SPHC,,,virtual_sphc:1250x0.6,edge_bridge,6,,549,22,不适用
initial-000021,BR_00000006,23,0002002170-000370,0002002170-000370,0002002170-000370,BR_00000006,normal_real,23.0,1130.0,0.7,770.0,810.0,DC51D+Z,,,,,,,550,22,2026-06-30
initial-000021,BR_00000006,24,0002002202-000140,0002002202-000140,0002002202-000140,BR_00000006,normal_real,23.0,1110.0,0.7,770.0,810.0,DC51D+Z,,,,,,,551,22,2026-06-30
initial-000021,BR_00000006,25,0030125207-000040,0030125207-000040,0030125207-000040,BR_00000006,normal_real,46.0,1103.0,0.7,770.0,810.0,DC51D+Z,,,,,,,552,22,2026-06-30
initial-000021,BR_00000006,26,0002002185-000110,0002002185-000110,0002002185-000110,BR_00000006,normal_real,19.0,1097.0,0.65,770.0,810.0,DC51D+Z,,,,,,,553,22,2026-06-30
initial-000021,BR_00000006,27,0002002202-000170,0002002202-000170,0002002202-000170,BR_00000006,normal_real,19.0,1080.0,0.7,770.0,810.0,DC51D+Z,,,,,,,554,22,2026-06-30
initial-000021,BR_00000006,28,0002002202-000050,0002002202-000050,0002002202-000050,BR_00000006,normal_real,25.0,1060.0,0.7,770.0,810.0,DC51D+Z,,,,,,,555,22,2026-06-30
